108.579,350 --- 108.579, 591.421
(108,522)
(108,523)
(108,524)
(108,525)
(108,526)
(108,527)
(108,528)
(108,529)
(108,530)
(108,531)
(108,532)
(108,533)
(108,534)
(108,535)
(108,536)
(108,537)
(108,538)
(108,539)
(108,540)
(108,541)
(108,542)
(108,543)
(108,544)
(108,545)
(108,546)
(108,547)
(108,548)
(108,549)
(108,550)
(108,551)
(108,552)
(108,553)
(108,554)
(108,555)
(108,556)
(108,557)
(108,558)
(108,559)
(108,560)
(108,561)
(108,562)
(108,563)
(108,564)
(108,565)
(108,566)
(108,567)
(108,568)
(108,569)
(108,570)
(108,571)
(108,572)
(108,573)
(108,574)
(108,575)
(108,576)
(108,577)
(108,578)
(108,579)
(108,580)
(108,581)
(108,582)
(108,583)
(108,584)
(108,585)
(108,586)
(108,587)
(108,588)
(108,589)
(108,590)
(108,591)
(108,592)
(108,593)
(108,594)
(108,595)
(108,596)
(108,597)
(108,598)
(108,599)
(108,600)
(108,601)
(108,602)
(108,603)
(108,604)
(108,605)
(108,606)
(108,607)
(108,608)
(108,609)
(108,610)
(108,611)
(108,612)
(108,613)
(108,614)
(108,615)
(108,616)
(108,617)
(108,618)
(108,619)
(108,620)
(108,621)
(108,622)
(108,623)
(108,624)
(108,625)
(108,626)
(108,627)
(108,628)
(108,629)
(108,630)
(108,631)
(108,632)
(108,633)
(108,634)
(108,635)
(108,636)
(108,637)
(108,638)
(108,639)
(108,640)
(108,641)
(108,642)
(108,643)
(108,644)
(108,645)
(108,646)
(108,647)
(108,648)
(108,649)
(108,650)
(108,651)
(108,652)
(108,653)
(108,654)
(108,655)
(108,656)
(108,657)
(108,658)
(108,659)
(108,660)
(108,661)
(108,662)
(108,663)
(108,664)
(108,665)
(108,666)
(108,667)
(108,668)
(108,669)
(108,670)
(108,671)
(108,672)
(108,673)
(108,674)
(108,675)
(108,676)
(108,677)
(108,678)
(108,679)
(108,680)
(108,681)
(108,682)
(108,683)
(108,684)
(108,685)
(108,686)
(108,687)
(108,688)
(108,689)
(108,690)
(108,691)
(108,692)
(108,693)
(108,694)
(108,695)
(108,696)
(108,697)
(108,698)
(108,699)
(108,700)
(108,701)
(108,702)
(108,703)
(108,704)
(108,705)
(108,706)
(108,707)
(108,708)
(108,709)
(108,710)
(108,711)
(108,712)
(108,713)
(108,714)
(108,715)
(108,716)
(108,717)
(108,718)
(108,719)
(108,720)
(108,721)
(108,722)
(108,723)
(108,724)
(108,725)
(108,726)
(108,727)
(108,728)
(108,729)
(108,730)
(108,731)
(108,732)
(108,733)
(108,734)
(108,735)
(108,736)
(108,737)
(108,738)
(108,739)
(108,740)
(108,741)
(108,742)
(108,743)
(108,744)
(108,745)
(108,746)
(108,747)
(108,748)
(108,749)
(108,750)
(108,751)
(108,752)
(108,753)
(108,754)
(108,755)
(108,756)
(108,757)
(108,758)
(108,759)
(108,760)
(108,761)
(108,762)
(108,763)
(108,764)
(108,765)
(108,766)
(108,767)
(108,768)
(108,769)
(108,770)
(108,771)
(108,772)
(108,773)
(108,774)
(108,775)
(108,776)
(108,777)
(108,778)
(108,779)
(108,780)
(108,781)
(108,782)
(108,783)
(108,784)
(108,785)
(108,786)
(108,787)
(108,788)
(108,789)
(108,790)
(108,791)
(108,792)
(108,793)
(108,794)
(108,795)
(108,796)
(108,797)
(108,798)
(108,799)
(108,800)
(108,801)
(108,802)
(108,803)
(108,804)
(108,805)
(108,806)
(108,807)
(108,808)
(108,809)
(108,810)
(108,811)
(108,812)
(108,813)
(108,814)
(108,815)
(108,816)
(108,817)
(108,818)
(108,819)
(108,820)
(108,821)
(108,822)
(108,823)
(108,824)
(108,825)
(108,826)
(108,827)
(108,828)
(108,829)
(108,830)
(108,831)
(108,832)
(108,833)
(108,834)
(108,835)
(108,836)
(108,837)
(108,838)
(108,839)
(108,840)
(108,841)
(108,842)
(108,843)
(108,844)
(108,845)
(108,846)
(108,847)
(108,848)
(108,849)
(108,850)
(108,851)
(108,852)
(108,853)
(108,854)
(108,855)
(108,856)
(108,857)
(108,858)
(108,859)
(108,860)
(108,861)
(108,862)
(108,863)
(108,864)
(108,865)
(108,866)
(108,867)
(108,868)
(108,869)
(108,870)
(108,871)
(108,872)
(108,873)
(108,874)
(108,875)
(108,876)
(108,877)
(108,878)
(108,879)
(108,880)
(108,881)
(108,882)
(108,883)
(108,884)
(108,885)
(108,886)
(108,887)
(108,888)
(108,889)
(108,890)
(108,891)
(108,892)
(108,893)
(108,894)
(108,895)
(108,896)
(108,897)
(108,898)
(108,899)
(108,900)
(108,901)
(108,902)
(108,903)
(108,904)
(108,905)
(108,906)
(108,907)
(108,908)
(108,909)
(108,910)
(108,911)
(108,912)
(108,913)
(108,914)
(108,915)
(108,916)
(108,917)
(108,918)
(108,919)
(108,920)
(108,921)
(108,922)
(108,923)
(108,924)
(108,925)
(108,926)
(108,927)
(108,928)
(108,929)
(108,930)
(108,931)
(108,932)
(108,933)
(108,934)
(108,935)
(108,936)
(108,937)
(108,938)
(108,939)
(108,940)
(108,941)
(108,942)
(108,943)
(108,944)
(108,945)
(108,946)
(108,947)
(108,948)
(108,949)
(108,950)
(108,951)
(108,952)
(108,953)
(108,954)
(108,955)
(108,956)
(108,957)
(108,958)
(108,959)
(108,960)
(108,961)
(108,962)
(108,963)
(108,964)
(108,965)
(108,966)
(108,967)
(108,968)
(108,969)
(108,970)
(108,971)
(108,972)
(108,973)
(108,974)
(108,975)
(108,976)
(108,977)
(108,978)
(108,979)
(108,980)
(108,981)
(108,982)
(108,983)
(108,984)
(108,985)
(108,986)
(108,987)
(108,988)
(108,989)
(108,990)
(108,991)
(108,992)
(108,993)
(108,994)
(108,995)
(108,996)
(108,997)
(108,998)
(108,999)
(108,1000)
(108,1001)
(108,1002)
(108,1003)
(108,1004)
(108,1005)
(108,1006)
(108,1007)
(108,1008)
(108,1009)
(108,1010)
(108,1011)
(108,1012)
(108,1013)
(108,1014)
(108,1015)
(108,1016)
(108,1017)
(108,1018)
(108,1019)
(108,1020)
(108,1021)
(108,1022)
(108,1023)
(108,1024)
(108,1025)
(108,1026)
(108,1027)
(108,1028)
(108,1029)
(108,1030)
(108,1031)
(108,1032)
(108,1033)
(108,1034)
(108,1035)
(108,1036)
(108,1037)
(108,1038)
(108,1039)
(108,1040)
(108,1041)
(108,1042)
(108,1043)
(108,1044)
(108,1045)
(108,1046)
(108,1047)
(108,1048)
(108,1049)
(108,1050)
(108,1051)
(108,1052)
(108,1053)
(108,1054)
(108,1055)
(108,1056)
(108,1057)
(108,1058)
(108,1059)
(108,1060)
(108,1061)
(108,1062)
(108,1063)
(108,1064)
(108,1065)
(108,1066)
(108,1067)
(108,1068)
(108,1069)
(108,1070)
(108,1071)
(108,1072)
(108,1073)
(108,1074)
(108,1075)
(108,1076)
(108,1077)
(108,1078)
(108,1079)
(108,1080)
(108,1081)
(108,1082)
(108,1083)
(108,1084)
(108,1085)
(108,1086)
(108,1087)
(108,1088)
(108,1089)
(108,1090)
(108,1091)
(108,1092)
(108,1093)
(108,1094)
(108,1095)
(108,1096)
(108,1097)
(108,1098)
(108,1099)
(108,1100)
(108,1101)
(108,1102)
(108,1103)
(108,1104)
(108,1105)
(108,1106)
(108,1107)
(108,1108)
(108,1109)
(108,1110)
(108,1111)
(108,1112)
(108,1113)
(108,1114)
(108,1115)
(108,1116)
(108,1117)
(108,1118)
(108,1119)
(108,1120)
(108,1121)
(108,1122)
(108,1123)
(108,1124)
(108,1125)
(108,1126)
(108,1127)
(108,1128)
(108,1129)
(108,1130)
(108,1131)
(108,1132)
(108,1133)
(108,1134)
(108,1135)
(108,1136)
(108,1137)
(108,1138)
(108,1139)
(108,1140)
(108,1141)
(108,1142)
(108,1143)
(108,1144)
(108,1145)
(108,1146)
(108,1147)
(108,1148)
(108,1149)
(108,1150)
(108,1151)
(108,1152)
(108,1153)
(108,1154)
(108,1155)
(108,1156)
(108,1157)
(108,1158)
(108,1159)
(108,1160)
(108,1161)
(108,1162)
(108,1163)
(108,1164)
(108,1165)
(108,1166)
(108,1167)
(108,1168)
(108,1169)
(108,1170)
(108,1171)
(108,1172)
(108,1173)
(108,1174)
(108,1175)
(108,1176)
(108,1177)
(108,1178)
(108,1179)
(108,1180)
(108,1181)
(108,1182)
(108,1183)
(108,1184)
(108,1185)
(108,1186)
(108,1187)
(108,1188)
(108,1189)
(108,1190)
(108,1191)
(108,1192)
(108,1193)
(108,1194)
(108,1195)
(108,1196)
(108,1197)
(108,1198)
(108,1199)
(108,1200)
(108,1201)
(108,1202)
(108,1203)
(108,1204)
(108,1205)
(108,1206)
(108,1207)
(108,1208)
(108,1209)
(108,1210)
(108,1211)
(108,1212)
(108,1213)
(108,1214)
(108,1215)
(108,1216)
(108,1217)
(108,1218)
(108,1219)
(108,1220)
(108,1221)
(108,1222)
(108,1223)
(108,1224)
(108,1225)
(108,1226)
(108,1227)
(108,1228)
(108,1229)
(108,1230)
(108,1231)
(108,1232)
(108,1233)
(108,1234)
(108,1235)
(108,1236)
(108,1237)
(108,1238)
(108,1239)
(108,1240)
(108,1241)
(108,1242)
(108,1243)
(108,1244)
(108,1245)
(108,1246)
(108,1247)
(108,1248)
(108,1249)
(108,1250)
(108,1251)
(108,1252)
(108,1253)
(108,1254)
(108,1255)
(108,1256)
(108,1257)
(108,1258)
(108,1259)
(108,1260)
(108,1261)
(108,1262)
(108,1263)
(108,1264)
(108,1265)
(108,1266)
(108,1267)
(108,1268)
(108,1269)
(108,1270)
(108,1271)
(108,1272)
(108,1273)
(108,1274)
(108,1275)
(108,1276)
(108,1277)
(108,1278)
(108,1279)
(108,1280)
(108,1281)
(108,1282)
(108,1283)
(108,1284)
(108,1285)
(108,1286)
(108,1287)
(108,1288)
(108,1289)
(108,1290)
(108,1291)
(108,1292)
(108,1293)
(108,1294)
(108,1295)
(108,1296)
(108,1297)
(108,1298)
(108,1299)
(108,1300)
(108,1301)
(108,1302)
(108,1303)
(108,1304)
(108,1305)
(108,1306)
(108,1307)
(108,1308)
(108,1309)
(108,1310)
(108,1311)
(108,1312)
(108,1313)
(108,1314)
(108,1315)
(108,1316)
(108,1317)
(108,1318)
(108,1319)
(108,1320)
(108,1321)
(108,1322)
(108,1323)
(108,1324)
(108,1325)
(108,1326)
(108,1327)
(108,1328)
(108,1329)
(108,1330)
(108,1331)
(108,1332)
(108,1333)
(108,1334)
(108,1335)
(108,1336)
(108,1337)
(108,1338)
(108,1339)
(108,1340)
(108,1341)
(108,1342)
(108,1343)
(108,1344)
(108,1345)
(108,1346)
(108,1347)
(108,1348)
(108,1349)
(108,1350)
(108,1351)
(108,1352)
(108,1353)
(108,1354)
(108,1355)
(108,1356)
(108,1357)
(108,1358)
(108,1359)
(108,1360)
(108,1361)
(108,1362)
(108,1363)
(108,1364)
(108,1365)
(108,1366)
(108,1367)
(108,1368)
(108,1369)
(108,1370)
(108,1371)
(108,1372)
(108,1373)
(108,1374)
(108,1375)
(108,1376)
(108,1377)
(108,1378)
(108,1379)
(108,1380)
(108,1381)
(108,1382)
(108,1383)
(108,1384)
(108,1385)
(108,1386)
(108,1387)
(108,1388)
(108,1389)
(108,1390)
(108,1391)
(108,1392)
(108,1393)
(108,1394)
(108,1395)
(108,1396)
(108,1397)
(108,1398)
(108,1399)
(108,1400)
(108,1401)
(108,1402)
(108,1403)
(108,1404)
(108,1405)
(108,1406)
(108,1407)
(108,1408)
(108,1409)
(108,1410)
(108,1411)
(108,1412)
(108,1413)
(108,1414)
(108,1415)
(108,1416)
(108,1417)
(108,1418)
(108,1419)
(108,1420)
(108,1421)
(108,1422)
(108,1423)
(108,1424)
(108,1425)
(108,1426)
(108,1427)
(108,1428)
(108,1429)
(108,1430)
(108,1431)
(108,1432)
(108,1433)
(108,1434)
(108,1435)
(108,1436)
(108,1437)
(108,1438)
(108,1439)
(108,1440)
(108,1441)
(108,1442)
(108,1443)
(108,1444)
(108,1445)
(108,1446)
(108,1447)
(108,1448)
(108,1449)
(108,1450)
(108,1451)
(108,1452)
(108,1453)
(108,1454)
(108,1455)
(108,1456)
(108,1457)
(108,1458)
(108,1459)
(108,1460)
(108,1461)
(108,1462)
(108,1463)
(108,1464)
(108,1465)
(108,1466)
(108,1467)
(108,1468)
(108,1469)
(108,1470)
(108,1471)
(108,1472)
(108,1473)
(108,1474)
(108,1475)
(108,1476)
(108,1477)
(108,1478)
(108,1479)
(108,1480)
(108,1481)
(108,1482)
(108,1483)
(108,1484)
(108,1485)
(108,1486)
(108,1487)
(108,1488)
(108,1489)
(108,1490)
(108,1491)
(108,1492)
(108,1493)
(108,1494)
(108,1495)
(108,1496)
(108,1497)
(108,1498)
(108,1499)
(108,1500)
(108,1501)
(108,1502)
(108,1503)
(108,1504)
(108,1505)
(108,1506)
(108,1507)
(108,1508)
(108,1509)
(108,1510)
(108,1511)
(108,1512)
(108,1513)
(108,1514)
(108,1515)
(108,1516)
(108,1517)
(108,1518)
(108,1519)
(108,1520)
(108,1521)
(108,1522)
(108,1523)
(108,1524)
(108,1525)
(108,1526)
(108,1527)
(108,1528)
(108,1529)
(108,1530)
(108,1531)
(108,1532)
(108,1533)
(108,1534)
(108,1535)
(108,1536)
(108,1537)
(108,1538)
(108,1539)
(108,1540)
(108,1541)
(108,1542)
(108,1543)
(108,1544)
(108,1545)
(108,1546)
(108,1547)
(108,1548)
(108,1549)
(108,1550)
(108,1551)
(108,1552)
(108,1553)
(108,1554)
(108,1555)
(108,1556)
(108,1557)
(108,1558)
(108,1559)
(108,1560)
(108,1561)
(108,1562)
(108,1563)
(108,1564)
(108,1565)
(108,1566)
(108,1567)
(108,1568)
(108,1569)
(108,1570)
(108,1571)
(108,1572)
(108,1573)
(108,1574)
(108,1575)
(108,1576)
(108,1577)
(108,1578)
(108,1579)
(108,1580)
(108,1581)
(108,1582)
(108,1583)
(108,1584)
(108,1585)
(108,1586)
(108,1587)
(108,1588)
(108,1589)
(108,1590)
(108,1591)
(108,1592)
(108,1593)
(108,1594)
(108,1595)
(108,1596)
(108,1597)
(108,1598)
(108,1599)
(108,1600)
(108,1601)
(108,1602)
(108,1603)
(108,1604)
(108,1605)
(108,1606)
(108,1607)
(108,1608)
(108,1609)
(108,1610)
(108,1611)
(108,1612)
(108,1613)
(108,1614)
(108,1615)
(108,1616)
(108,1617)
(108,1618)
(108,1619)
(108,1620)
(108,1621)
(108,1622)
(108,1623)
(108,1624)
(108,1625)
(108,1626)
(108,1627)
(108,1628)
(108,1629)
(108,1630)
(108,1631)
(108,1632)
(108,1633)
(108,1634)
(108,1635)
(108,1636)
(108,1637)
(108,1638)
(108,1639)
(108,1640)
(108,1641)
(108,1642)
(108,1643)
(108,1644)
(108,1645)
(108,1646)
(108,1647)
(108,1648)
(108,1649)
(108,1650)
(108,1651)
(108,1652)
(108,1653)
(108,1654)
(108,1655)
(108,1656)
(108,1657)
(108,1658)
(108,1659)
(108,1660)
(108,1661)
(108,1662)
(108,1663)
(108,1664)
(108,1665)
(108,1666)
(108,1667)
(108,1668)
(108,1669)
(108,1670)
(108,1671)
(108,1672)
(108,1673)
(108,1674)
(108,1675)
(108,1676)
(108,1677)
(108,1678)
(108,1679)
(108,1680)
(108,1681)
(108,1682)
(108,1683)
(108,1684)
(108,1685)
(108,1686)
(108,1687)
(108,1688)
(108,1689)
(108,1690)
(108,1691)
(108,1692)
(108,1693)
(108,1694)
(108,1695)
(108,1696)
(108,1697)
(108,1698)
(108,1699)
(108,1700)
(108,1701)
(108,1702)
(108,1703)
(108,1704)
(108,1705)
(108,1706)
(108,1707)
(108,1708)
(108,1709)
(108,1710)
(108,1711)
(108,1712)
(108,1713)
(108,1714)
(108,1715)
(108,1716)
(108,1717)
(108,1718)
(108,1719)
(108,1720)
(108,1721)
(108,1722)
(108,1723)
(108,1724)
(108,1725)
(108,1726)
(108,1727)
(108,1728)
(108,1729)
(108,1730)
(108,1731)
(108,1732)
(108,1733)
(108,1734)
(108,1735)
(108,1736)
(108,1737)
(108,1738)
(108,1739)
(108,1740)
(108,1741)
(108,1742)
(108,1743)
(108,1744)
(108,1745)
(108,1746)
(108,1747)
(108,1748)
(108,1749)
(108,1750)
(108,1751)
(108,1752)
(108,1753)
(108,1754)
(108,1755)
(108,1756)
(108,1757)
(108,1758)
(108,1759)
(108,1760)
(108,1761)
(108,1762)
(108,1763)
(108,1764)
(108,1765)
(108,1766)
(108,1767)
(108,1768)
(108,1769)
(108,1770)
(108,1771)
(108,1772)
(108,1773)
(108,1774)
(108,1775)
(108,1776)
(108,1777)
(108,1778)
(108,1779)
(108,1780)
(108,1781)
(108,1782)
(108,1783)
(108,1784)
(108,1785)
(108,1786)
(108,1787)
(108,1788)
(108,1789)
(108,1790)
(108,1791)
(108,1792)
(108,1793)
(108,1794)
(108,1795)
(108,1796)
(108,1797)
(108,1798)
(108,1799)
(108,1800)
(108,1801)
(108,1802)
(108,1803)
(108,1804)
(108,1805)
(108,1806)
(108,1807)
(108,1808)
(108,1809)
(108,1810)
(108,1811)
(108,1812)
(108,1813)
(108,1814)
(108,1815)
(108,1816)
(108,1817)
(108,1818)
(108,1819)
(108,1820)
(108,1821)
(108,1822)
(108,1823)
(108,1824)
(108,1825)
(108,1826)
(108,1827)
(108,1828)
(108,1829)
(108,1830)
(108,1831)
(108,1832)
(108,1833)
(108,1834)
(108,1835)
(108,1836)
(108,1837)
(108,1838)
(108,1839)
(108,1840)
(108,1841)
(108,1842)
(108,1843)
(108,1844)
(108,1845)
(108,1846)
(108,1847)
(108,1848)
(108,1849)
(108,1850)
(108,1851)
(108,1852)
(108,1853)
(108,1854)
(108,1855)
(108,1856)
(108,1857)
(108,1858)
(108,1859)
(108,1860)
(108,1861)
(108,1862)
(108,1863)
(108,1864)
(108,1865)
(108,1866)
(108,1867)
(108,1868)
(108,1869)
(108,1870)
(108,1871)
(108,1872)
(108,1873)
(108,1874)
(108,1875)
(108,1876)
(108,1877)
(108,1878)
(108,1879)
(108,1880)
(108,1881)
(108,1882)
(108,1883)
(108,1884)
(108,1885)
(108,1886)
(108,1887)
(108,1888)
(108,1889)
(108,1890)
(108,1891)
(108,1892)
(108,1893)
(108,1894)
(108,1895)
(108,1896)
(108,1897)
(108,1898)
(108,1899)
(108,1900)
(108,1901)
(108,1902)
(108,1903)
(108,1904)
(108,1905)
(108,1906)
(108,1907)
(108,1908)
(108,1909)
(108,1910)
(108,1911)
(108,1912)
(108,1913)
(108,1914)
(108,1915)
(108,1916)
(108,1917)
(108,1918)
(108,1919)
(108,1920)
(108,1921)
(108,1922)
(108,1923)
(108,1924)
(108,1925)
(108,1926)
(108,1927)
(108,1928)
(108,1929)
(108,1930)
(108,1931)
(108,1932)
(108,1933)
(108,1934)
(108,1935)
(108,1936)
(108,1937)
(108,1938)
(108,1939)
(108,1940)
(108,1941)
(108,1942)
(108,1943)
(108,1944)
(108,1945)
(108,1946)
(108,1947)
(108,1948)
(108,1949)
(108,1950)
(108,1951)
(108,1952)
(108,1953)
(108,1954)
(108,1955)
(108,1956)
(108,1957)
(108,1958)
(108,1959)
(108,1960)
(108,1961)
(108,1962)
(108,1963)
(108,1964)
(108,1965)
(108,1966)
(108,1967)
(108,1968)
(108,1969)
(108,1970)
(108,1971)
(108,1972)
(108,1973)
(108,1974)
(108,1975)
(108,1976)
(108,1977)
(108,1978)
(108,1979)
(108,1980)
(108,1981)
(108,1982)
(108,1983)
(108,1984)
(108,1985)
(108,1986)
(108,1987)
(108,1988)
(108,1989)
(108,1990)
(108,1991)
(108,1992)
(108,1993)
(108,1994)
(108,1995)
(108,1996)
(108,1997)
(108,1998)
(108,1999)
(108,2000)
(108,2001)
(108,2002)
(108,2003)
(108,2004)
(108,2005)
(108,2006)
(108,2007)
(108,2008)
(108,2009)
(108,2010)
(108,2011)
(108,2012)
(108,2013)
(108,2014)
(108,2015)
(108,2016)
(108,2017)
(108,2018)
(108,2019)
(108,2020)
(108,2021)
(108,2022)
(108,2023)
(108,2024)
(108,2025)
(108,2026)
(108,2027)
(108,2028)
(108,2029)
(108,2030)
(108,2031)
(108,2032)
(108,2033)
(108,2034)
(108,2035)
(108,2036)
(108,2037)
(108,2038)
(108,2039)
(108,2040)
(108,2041)
(108,2042)
(108,2043)
(108,2044)
(108,2045)
(108,2046)
(108,2047)
(108,2048)
(108,2049)
(108,2050)
(108,2051)
(108,2052)
(108,2053)
(108,2054)
(108,2055)
(108,2056)
(108,2057)
(108,2058)
(108,2059)
(108,2060)
(108,2061)
(108,2062)
(108,2063)
(108,2064)
(108,2065)
(108,2066)
(108,2067)
(108,2068)
(108,2069)
(108,2070)
(108,2071)
(108,2072)
(108,2073)
(108,2074)
(108,2075)
(108,2076)
(108,2077)
(108,2078)
(108,2079)
(108,2080)
(108,2081)
(108,2082)
(108,2083)
(108,2084)
(108,2085)
(108,2086)
(108,2087)
(108,2088)
(108,2089)
(108,2090)
(108,2091)
(108,2092)
(108,2093)
(108,2094)
(108,2095)
(108,2096)
(108,2097)
(108,2098)
(108,2099)
(108,2100)
(108,2101)
(108,2102)
(108,2103)
(108,2104)
(108,2105)
(108,2106)
(108,2107)
(108,2108)
(108,2109)
(108,2110)
(108,2111)
(108,2112)
(108,2113)
(108,2114)
(108,2115)
(108,2116)
(108,2117)
(108,2118)
(108,2119)
(108,2120)
(108,2121)
(108,2122)
(108,2123)
(108,2124)
(108,2125)
(108,2126)
(108,2127)
(108,2128)
(108,2129)
(108,2130)
(108,2131)
(108,2132)
(108,2133)
(108,2134)
(108,2135)
(108,2136)
(108,2137)
(108,2138)
(108,2139)
(108,2140)
(108,2141)
(108,2142)
(108,2143)
(108,2144)
(108,2145)
(108,2146)
(108,2147)
(108,2148)
(108,2149)
(108,2150)
(108,2151)
(108,2152)
(108,2153)
(108,2154)
(108,2155)
(108,2156)
(108,2157)
(108,2158)
(108,2159)
(108,2160)
(108,2161)
(108,2162)
(108,2163)
(108,2164)
(108,2165)
(108,2166)
(108,2167)
(108,2168)
(108,2169)
(108,2170)
(108,2171)
(108,2172)
(108,2173)
(108,2174)
(108,2175)
(108,2176)
(108,2177)
(108,2178)
(108,2179)
(108,2180)
(108,2181)
(108,2182)
(108,2183)
(108,2184)
(108,2185)
(108,2186)
(108,2187)
(108,2188)
(108,2189)
(108,2190)
(108,2191)
(108,2192)
(108,2193)
(108,2194)
(108,2195)
(108,2196)
(108,2197)
(108,2198)
(108,2199)
(108,2200)
(108,2201)
(108,2202)
(108,2203)
(108,2204)
(108,2205)
(108,2206)
(108,2207)
(108,2208)
(108,2209)
(108,2210)
(108,2211)
(108,2212)
(108,2213)
(108,2214)
(108,2215)
(108,2216)
(108,2217)
(108,2218)
(108,2219)
(108,2220)
(108,2221)
(108,2222)
(108,2223)
(108,2224)
(108,2225)
(108,2226)
(108,2227)
(108,2228)
(108,2229)
